X,Y,Z
0.14864864864864863,0.006711409395973167,0.1549652775590605
0.16216216216216217,0.006711409395973167,0.18015281729886767
0.17567567567567569,0.006711409395973167,0.15600204312584237
0.18918918918918917,0.006711409395973167,0.18879897360359554
0.20270270270270274,0.006711409395973167,0.2260916203007005
0.21621621621621623,0.006711409395973167,0.2035687420032583
0.22972972972972971,0.006711409395973167,0.19272047331145514
0.24324324324324328,0.006711409395973167,0.18920328165468384
0.2567567567567568,0.006711409395973167,0.22877579337046383
0.2702702702702703,0.006711409395973167,0.2061175011560488
0.2837837837837838,0.006711409395973167,0.18302047298299842
0.2972972972972973,0.006711409395973167,0.1618301108334075
0.3108108108108108,0.006711409395973167,0.17620257408150916
0.32432432432432434,0.006711409395973167,0.15753041255008363
0.3378378378378379,0.006711409395973167,0.13345585507760266
0.35135135135135137,0.006711409395973167,0.1308034281559921
0.36486486486486486,0.006711409395973167,0.15941472408459914
0.3783783783783784,0.006711409395973167,0.13329059524125791
0.3918918918918919,0.006711409395973167,0.10185764747706616
0.40540540540540543,0.006711409395973167,0.1420957870292533
0.41891891891891897,0.006711409395973167,0.13241717245846021
0.43243243243243246,0.006711409395973167,0.09895501930488142
0.445945945945946,0.006711409395973167,0.11974044145180683
0.45945945945945943,0.006711409395973167,0.14546314199175725
0.472972972972973,0.006711409395973167,0.1321129971130757
0.48648648648648657,0.006711409395973167,0.1084881597600843
0.5,0.006711409395973167,0.12260514518262179
0.5135135135135136,0.006711409395973167,0.1598077764268491
0.5270270270270271,0.006711409395973167,0.11005389136823207
0.5405405405405406,0.006711409395973167,0.14795737280911705
0.5540540540540541,0.006711409395973167,0.10737938813657312
0.5675675675675677,0.006711409395973167,0.13107228722167064
0.5810810810810811,0.006711409395973167,0.15014536732589423
0.5945945945945946,0.006711409395973167,0.13081032662635989
0.6081081081081082,0.006711409395973167,0.1428157108242574
0.6216216216216216,0.006711409395973167,0.1612294209406915
0.6351351351351352,0.006711409395973167,0.13886639093645392
0.6486486486486487,0.006711409395973167,0.10290856464266092
0.6621621621621622,0.006711409395973167,0.12771933958642356
0.6756756756756758,0.006711409395973167,0.13179174959046405
0.6891891891891891,0.006711409395973167,0.10961598750389559
0.7027027027027027,0.006711409395973167,0.1228133125281271
0.7162162162162162,0.006711409395973167,0.14105551595683752
0.7297297297297297,0.006711409395973167,0.11008958461357862
0.7432432432432433,0.006711409395973167,0.09952142723242745
0.7567567567567568,0.006711409395973167,0.10132267351950823
0.7702702702702703,0.006711409395973167,0.09475027577479156
0.7837837837837838,0.006711409395973167,0.06846992435604832
0.7972972972972974,0.006711409395973167,0.074622291171185
0.8108108108108109,0.006711409395973167,0.08120407537349388
0.8243243243243243,0.006711409395973167,0.06096095894357976
0.8378378378378379,0.006711409395973167,0.07727693059027615
0.8513513513513513,0.006711409395973167,0.06622421555592378
0.8648648648648649,0.006711409395973167,0.0847180150077724
0.8783783783783785,0.006711409395973167,0.10417887320258616
0.891891891891892,0.006711409395973167,0.035700027426410784
0.9054054054054055,0.006711409395973167,0.06003303649098102
0.9189189189189189,0.006711409395973167,0.04397743865103157
0.9324324324324326,0.006711409395973167,0.05964878913890071
0.945945945945946,0.006711409395973167,0.052124913351424836
0.9594594594594594,0.006711409395973167,0.07095987884158922
0.9729729729729731,0.006711409395973167,0.04788911509463913
0.9864864864864865,0.006711409395973167,0.031192587219938315
1.0,0.006711409395973167,0.027448140650503508
0.0,0.01342281879194629,0.04165156441491473
0.013513513513513549,0.01342281879194629,0.049514737051998776
0.027027027027026997,0.01342281879194629,0.038508923479483155
0.04054054054054054,0.01342281879194629,0.01900759468088116
0.05405405405405409,0.01342281879194629,0.06834538666618588
0.06756756756756754,0.01342281879194629,0.07856499437397492
0.08108108108108109,0.01342281879194629,0.0677686887080982
0.09459459459459464,0.01342281879194629,0.07853191017136205
0.10810810810810809,0.01342281879194629,0.062289192100225654
0.12162162162162164,0.01342281879194629,0.12880422513013196
0.13513513513513514,0.01342281879194629,0.13227557864714035
0.14864864864864863,0.01342281879194629,0.15648341667100252
0.16216216216216217,0.01342281879194629,0.15958438309867817
0.17567567567567569,0.01342281879194629,0.20676028709391447
0.18918918918918917,0.01342281879194629,0.20364830935880432
0.20270270270270274,0.01342281879194629,0.2140291183237878
0.21621621621621623,0.01342281879194629,0.237914355867728
0.22972972972972971,0.01342281879194629,0.2600755885470237
0.24324324324324328,0.01342281879194629,0.2612302873001066
0.2567567567567568,0.01342281879194629,0.21163987400375697
0.2702702702702703,0.01342281879194629,0.20468638013404325
0.2837837837837838,0.01342281879194629,0.17140233156239
0.2972972972972973,0.01342281879194629,0.17546509438616864
0.3108108108108108,0.01342281879194629,0.2037337894160396
0.32432432432432434,0.01342281879194629,0.14444717986045097
0.3378378378378379,0.01342281879194629,0.13176012840094925
0.35135135135135137,0.01342281879194629,0.1402617510190766
0.36486486486486486,0.01342281879194629,0.13418776980645006
0.3783783783783784,0.01342281879194629,0.14328522092571772
0.3918918918918919,0.01342281879194629,0.13961372186182244
0.40540540540540543,0.01342281879194629,0.15452260128278514
0.41891891891891897,0.01342281879194629,0.10336732421182333
0.43243243243243246,0.01342281879194629,0.11899519642543206
0.445945945945946,0.01342281879194629,0.1288412011212044
0.45945945945945943,0.01342281879194629,0.13610472583997982
0.472972972972973,0.01342281879194629,0.16843242998723995
0.48648648648648657,0.01342281879194629,0.11464609803165936
0.5,0.01342281879194629,0.14268194556019775
0.5135135135135136,0.01342281879194629,0.1612435760414868
0.5270270270270271,0.01342281879194629,0.17279215044853086
0.5405405405405406,0.01342281879194629,0.15957856203366294
0.5540540540540541,0.01342281879194629,0.16933842123220938
0.5675675675675677,0.01342281879194629,0.16049921487770075
0.5810810810810811,0.01342281879194629,0.12541469032624453
0.5945945945945946,0.01342281879194629,0.13121329369905066
0.6081081081081082,0.01342281879194629,0.16815505061737598
0.6216216216216216,0.01342281879194629,0.14188556163968807
0.6351351351351352,0.01342281879194629,0.16767225277302192
0.6486486486486487,0.01342281879194629,0.11199609696927264
0.6621621621621622,0.01342281879194629,0.15318307112398058
0.6756756756756758,0.01342281879194629,0.1445889053896772
0.6891891891891891,0.01342281879194629,0.11424994074923656
0.7027027027027027,0.01342281879194629,0.09291257101745194
0.7162162162162162,0.01342281879194629,0.10321754273956486
0.7297297297297297,0.01342281879194629,0.10118938011771564
0.7432432432432433,0.01342281879194629,0.10973207846644412
0.7567567567567568,0.01342281879194629,0.09107271815002142
0.7702702702702703,0.01342281879194629,0.08458760641935383
0.7837837837837838,0.01342281879194629,0.09347776113283139
0.7972972972972974,0.01342281879194629,0.10240324756655966
0.8108108108108109,0.01342281879194629,0.09004785414200991
0.8243243243243243,0.01342281879194629,0.0862538652726554
0.8378378378378379,0.01342281879194629,0.08273712669743875
0.8513513513513513,0.01342281879194629,0.06909999288920463
0.8648648648648649,0.01342281879194629,0.0742277318761889
0.8783783783783785,0.01342281879194629,0.06662033796466989
0.891891891891892,0.01342281879194629,0.05349645302398065
0.9054054054054055,0.01342281879194629,0.08257299844154767
0.9189189189189189,0.01342281879194629,0.04466343279350602
0.9324324324324326,0.01342281879194629,0.035256841015652345
0.945945945945946,0.01342281879194629,0.05907529613573248
0.9594594594594594,0.01342281879194629,0.019975156492658474
0.9729729729729731,0.01342281879194629,0.03705422791055663
0.9864864864864865,0.01342281879194629,0.04177329823141629
1.0,0.01342281879194629,0.04786067040312143
0.0,0.020134228187919455,0.0346024320476569
0.013513513513513549,0.020134228187919455,0.027631116365739856
0.027027027027026997,0.020134228187919455,0.04497706710714311
0.04054054054054054,0.020134228187919455,0.047410235625261414
0.05405405405405409,0.020134228187919455,0.08235773862718762
0.06756756756756754,0.020134228187919455,0.05708749044511804
0.08108108108108109,0.020134228187919455,0.07831172020877855
0.09459459459459464,0.020134228187919455,0.11180050992071149
0.10810810810810809,0.020134228187919455,0.11341696266022487
0.12162162162162164,0.020134228187919455,0.13418499735275025
0.13513513513513514,0.020134228187919455,0.13402045056560963
0.14864864864864863,0.020134228187919455,0.16796787910791405
0.16216216216216217,0.020134228187919455,0.18411925384576275
0.17567567567567569,0.020134228187919455,0.1781993212404623
0.18918918918918917,0.020134228187919455,0.21380966021900982
0.20270270270270274,0.020134228187919455,0.23842625863957148
0.21621621621621623,0.020134228187919455,0.23953777457587183
0.22972972972972971,0.020134228187919455,0.23240336192312935
0.24324324324324328,0.020134228187919455,0.2360623802416772
0.2567567567567568,0.020134228187919455,0.2300394496890681
0.2702702702702703,0.020134228187919455,0.21604643645943103
0.2837837837837838,0.020134228187919455,0.2144461997277078
0.2972972972972973,0.020134228187919455,0.20257787003406633
0.3108108108108108,0.020134228187919455,0.15948053440511756
0.32432432432432434,0.020134228187919455,0.1984247329461658
0.3378378378378379,0.020134228187919455,0.12176504985411328
0.35135135135135137,0.020134228187919455,0.14410644507908166
0.36486486486486486,0.020134228187919455,0.12897122174074402
0.3783783783783784,0.020134228187919455,0.1318799037912957
0.3918918918918919,0.020134228187919455,0.126342626070375
0.40540540540540543,0.020134228187919455,0.13799502558417023
0.41891891891891897,0.020134228187919455,0.13046106727849424
0.43243243243243246,0.020134228187919455,0.1332573977158914
0.445945945945946,0.020134228187919455,0.1130623442867693
0.45945945945945943,0.020134228187919455,0.14088843108026114
0.472972972972973,0.020134228187919455,0.11872006333753175
0.48648648648648657,0.020134228187919455,0.15285599463818567
0.5,0.020134228187919455,0.14537721125544478
0.5135135135135136,0.020134228187919455,0.11960353284841205
0.5270270270270271,0.020134228187919455,0.1524181529100574
0.5405405405405406,0.020134228187919455,0.13650011713055643
0.5540540540540541,0.020134228187919455,0.14124786159488675
0.5675675675675677,0.020134228187919455,0.15188729494527448
0.5810810810810811,0.020134228187919455,0.16202632184034454
0.5945945945945946,0.020134228187919455,0.17303313347302027
0.6081081081081082,0.020134228187919455,0.17311991935861293
0.6216216216216216,0.020134228187919455,0.15539099346402716
0.6351351351351352,0.020134228187919455,0.14377597295288322
0.6486486486486487,0.020134228187919455,0.10596232064680594
0.6621621621621622,0.020134228187919455,0.11653987974383519
0.6756756756756758,0.020134228187919455,0.12898956374513135
0.6891891891891891,0.020134228187919455,0.12151462836268369
0.7027027027027027,0.020134228187919455,0.12286805315871317
0.7162162162162162,0.020134228187919455,0.1091423627798682
0.7297297297297297,0.020134228187919455,0.11936721335017472
0.7432432432432433,0.020134228187919455,0.12358830898111867
0.7567567567567568,0.020134228187919455,0.11768489269501285
0.7702702702702703,0.020134228187919455,0.08373544911630798
0.7837837837837838,0.020134228187919455,0.1199040247210527
0.7972972972972974,0.020134228187919455,0.11457334562843646
0.8108108108108109,0.020134228187919455,0.102843500025314
0.8243243243243243,0.020134228187919455,0.09887128765726218
0.8378378378378379,0.020134228187919455,0.0803527303212366
0.8513513513513513,0.020134228187919455,0.09048823429634942
0.8648648648648649,0.020134228187919455,0.05657946222285844
0.8783783783783785,0.020134228187919455,0.04584710095587942
0.891891891891892,0.020134228187919455,0.04229983307384362
0.9054054054054055,0.020134228187919455,0.07956113350562166
0.9189189189189189,0.020134228187919455,0.04075582339741524
0.9324324324324326,0.020134228187919455,0.05181813348282045
0.945945945945946,0.020134228187919455,0.04714010733979501
0.9594594594594594,0.020134228187919455,0.06494015053092203
0.9729729729729731,0.020134228187919455,0.06642426005099183
0.9864864864864865,0.020134228187919455,0.0477506494201074
1.0,0.020134228187919455,0.039145202934534384
0.0,0.026845637583892624,0.07407340831048903
0.013513513513513549,0.026845637583892624,0.07301386792704098
0.027027027027026997,0.026845637583892624,0.038888014952549774
0.04054054054054054,0.026845637583892624,0.053017524624672165
0.05405405405405409,0.026845637583892624,0.08491848618211682
0.06756756756756754,0.026845637583892624,0.0785393123833943
0.08108108108108109,0.026845637583892624,0.06464560298248564
0.09459459459459464,0.026845637583892624,0.07368166231133343
0.10810810810810809,0.026845637583892624,0.09851595737121936
0.12162162162162164,0.026845637583892624,0.1665001397443038
0.13513513513513514,0.026845637583892624,0.17239621376838482
0.14864864864864863,0.026845637583892624,0.18792684394685696
0.16216216216216217,0.026845637583892624,0.18355259232592977
0.17567567567567569,0.026845637583892624,0.22069339611198974
0.18918918918918917,0.026845637583892624,0.21207358042506508
0.20270270270270274,0.026845637583892624,0.25917956143193566
0.21621621621621623,0.026845637583892624,0.2725914528154887
0.22972972972972971,0.026845637583892624,0.28016271372413226
0.24324324324324328,0.026845637583892624,0.26693517932826777
0.2567567567567568,0.026845637583892624,0.2166690706462977
0.2702702702702703,0.026845637583892624,0.2288626752206394
0.2837837837837838,0.026845637583892624,0.21975190227343183
0.2972972972972973,0.026845637583892624,0.1973642653631381
0.3108108108108108,0.026845637583892624,0.20015080359996534
0.32432432432432434,0.026845637583892624,0.16531686055307726
0.3378378378378379,0.026845637583892624,0.14190079865046876
0.35135135135135137,0.026845637583892624,0.14818015432397405
0.36486486486486486,0.026845637583892624,0.17340684707961745
0.3783783783783784,0.026845637583892624,0.15403499497413872
0.3918918918918919,0.026845637583892624,0.16311186646552514
0.40540540540540543,0.026845637583892624,0.13219710428889614
0.41891891891891897,0.026845637583892624,0.12151737458752213
0.43243243243243246,0.026845637583892624,0.13917132660375015
0.445945945945946,0.026845637583892624,0.1563053207092649
0.45945945945945943,0.026845637583892624,0.12075142943347969
0.472972972972973,0.026845637583892624,0.15678782603787675
0.48648648648648657,0.026845637583892624,0.12229499436129336
0.5,0.026845637583892624,0.14979288118158002
0.5135135135135136,0.026845637583892624,0.14964331480072043
0.5270270270270271,0.026845637583892624,0.15820932870722396
0.5405405405405406,0.026845637583892624,0.17085531875825208
0.5540540540540541,0.026845637583892624,0.15532174829161877
0.5675675675675677,0.026845637583892624,0.1625348302040124
0.5810810810810811,0.026845637583892624,0.14360695189054154
0.5945945945945946,0.026845637583892624,0.14828352238493694
0.6081081081081082,0.026845637583892624,0.12745811548522643
0.6216216216216216,0.026845637583892624,0.12191936434075422
0.6351351351351352,0.026845637583892624,0.15068657729096785
0.6486486486486487,0.026845637583892624,0.15040416001276627
0.6621621621621622,0.026845637583892624,0.10868986790154067
0.6756756756756758,0.026845637583892624,0.08399100919610936
0.6891891891891891,0.026845637583892624,0.1284389436685872
0.7027027027027027,0.026845637583892624,0.13024782092594706
0.7162162162162162,0.026845637583892624,0.11526304168575754
0.7297297297297297,0.026845637583892624,0.12075594134719418
0.7432432432432433,0.026845637583892624,0.098115567157628
0.7567567567567568,0.026845637583892624,0.11356425768857258
0.7702702702702703,0.026845637583892624,0.10848492267630239
0.7837837837837838,0.026845637583892624,0.11442267543356106
0.7972972972972974,0.026845637583892624,0.07298089496562242
0.8108108108108109,0.026845637583892624,0.07184857742394982
0.8243243243243243,0.026845637583892624,0.11688691517188343
0.8378378378378379,0.026845637583892624,0.07107252623809066
0.8513513513513513,0.026845637583892624,0.07813677391718755
0.8648648648648649,0.026845637583892624,0.06181614505615128
0.8783783783783785,0.026845637583892624,0.09370657760857976
0.891891891891892,0.026845637583892624,0.05523419785326141
0.9054054054054055,0.026845637583892624,0.05960246183767101
0.9189189189189189,0.026845637583892624,0.04976208731114766
0.9324324324324326,0.026845637583892624,0.042423069010045514
0.945945945945946,0.026845637583892624,0.05977410312367998
0.9594594594594594,0.026845637583892624,0.06419278713657778
0.9729729729729731,0.026845637583892624,0.07302709060121627
0.9864864864864865,0.026845637583892624,0.05970357991599733
1.0,0.026845637583892624,0.031404413493485585
0.0,0.03355704697986579,0.023513163928405724
0.013513513513513549,0.03355704697986579,0.03946735857003608
0.027027027027026997,0.03355704697986579,0.08131991345074746
0.04054054054054054,0.03355704697986579,0.05311441888952002
0.05405405405405409,0.03355704697986579,0.0994824326956764
0.06756756756756754,0.03355704697986579,0.09422928655304592
0.08108108108108109,0.03355704697986579,0.08247498584720349
0.09459459459459464,0.03355704697986579,0.0982705258436596
0.10810810810810809,0.03355704697986579,0.13463888393899404
0.12162162162162164,0.03355704697986579,0.15511654649806508
0.13513513513513514,0.03355704697986579,0.1683285334641203
0.14864864864864863,0.03355704697986579,0.17832483135579696
0.16216216216216217,0.03355704697986579,0.1698735978181641
0.17567567567567569,0.03355704697986579,0.24475023666081921
0.18918918918918917,0.03355704697986579,0.27564414533390386
0.20270270270270274,0.03355704697986579,0.28495386420072005
0.21621621621621623,0.03355704697986579,0.28404532172883074
0.22972972972972971,0.03355704697986579,0.24945707745133855
0.24324324324324328,0.03355704697986579,0.2943005541628618
0.2567567567567568,0.03355704697986579,0.25406271034113115
0.2702702702702703,0.03355704697986579,0.25972398449711553
0.2837837837837838,0.03355704697986579,0.19568936404309686
0.2972972972972973,0.03355704697986579,0.2243590832796497
0.3108108108108108,0.03355704697986579,0.1976270590869494
0.32432432432432434,0.03355704697986579,0.1708850963440501
0.3378378378378379,0.03355704697986579,0.1801091095754174
0.35135135135135137,0.03355704697986579,0.1641245539162973
0.36486486486486486,0.03355704697986579,0.16105271656943349
0.3783783783783784,0.03355704697986579,0.13676994629748096
0.3918918918918919,0.03355704697986579,0.1593798701405903
0.40540540540540543,0.03355704697986579,0.11991295187371923
0.41891891891891897,0.03355704697986579,0.11944181298811216
0.43243243243243246,0.03355704697986579,0.14150500782976758
0.445945945945946,0.03355704697986579,0.13704347865182542
0.45945945945945943,0.03355704697986579,0.16873665943035338
0.472972972972973,0.03355704697986579,0.14474492833115454
0.48648648648648657,0.03355704697986579,0.12973110678457103
0.5,0.03355704697986579,0.14429993117962853
0.5135135135135136,0.03355704697986579,0.15336958769185788
0.5270270270270271,0.03355704697986579,0.17417931652184906
0.5405405405405406,0.03355704697986579,0.18835785997849752
0.5540540540540541,0.03355704697986579,0.16361081714142656
0.5675675675675677,0.03355704697986579,0.15568466310650717
0.5810810810810811,0.03355704697986579,0.17722228615108462
0.5945945945945946,0.03355704697986579,0.12314918618503784
0.6081081081081082,0.03355704697986579,0.17040823207317535
0.6216216216216216,0.03355704697986579,0.1683453773521197
0.6351351351351352,0.03355704697986579,0.16481694697644175
0.6486486486486487,0.03355704697986579,0.10891903451384156
0.6621621621621622,0.03355704697986579,0.15027829539874613
0.6756756756756758,0.03355704697986579,0.12218673499909287
0.6891891891891891,0.03355704697986579,0.17426038573329264
0.7027027027027027,0.03355704697986579,0.12355245601333545
0.7162162162162162,0.03355704697986579,0.14106438909371127
0.7297297297297297,0.03355704697986579,0.15129780932855708
0.7432432432432433,0.03355704697986579,0.11258017704045402
0.7567567567567568,0.03355704697986579,0.10587355548219712
0.7702702702702703,0.03355704697986579,0.06460409367794745
0.7837837837837838,0.03355704697986579,0.07977924497687995
0.7972972972972974,0.03355704697986579,0.1202980803289173
0.8108108108108109,0.03355704697986579,0.06856965584331431
0.8243243243243243,0.03355704697986579,0.05715981088559197
0.8378378378378379,0.03355704697986579,0.09249104819377242
0.8513513513513513,0.03355704697986579,0.051028998213715995
0.8648648648648649,0.03355704697986579,0.03110353481586383
0.8783783783783785,0.03355704697986579,0.058695813964114614
0.891891891891892,0.03355704697986579,0.07680715371512019
0.9054054054054055,0.03355704697986579,0.08882898237199047
0.9189189189189189,0.03355704697986579,0.04072448013985837
0.9324324324324326,0.03355704697986579,0.045926161445392834
0.945945945945946,0.03355704697986579,0.036737291021314095
0.9594594594594594,0.03355704697986579,0.03403678124849258
0.9729729729729731,0.03355704697986579,0.06512632799478338
0.9864864864864865,0.03355704697986579,0.05995108224879294
1.0,0.03355704697986579,0.06027635609401226
0.0,0.04026845637583891,0.034061076877857366
0.013513513513513549,0.04026845637583891,0.02951041661079537
0.027027027027026997,0.04026845637583891,0.0554118441402773
0.04054054054054054,0.04026845637583891,0.05690353157459247
0.05405405405405409,0.04026845637583891,0.07227723271440765
0.06756756756756754,0.04026845637583891,0.08248337623465303
0.08108108108108109,0.04026845637583891,0.10132179023643481
0.09459459459459464,0.04026845637583891,0.10302362790541877
0.10810810810810809,0.04026845637583891,0.11668272184072401
0.12162162162162164,0.04026845637583891,0.11812893780488065
0.13513513513513514,0.04026845637583891,0.18190194288212014
0.14864864864864863,0.04026845637583891,0.1979505689788237
0.16216216216216217,0.04026845637583891,0.21312697915262438
0.17567567567567569,0.04026845637583891,0.246600158219197
0.18918918918918917,0.04026845637583891,0.2503141130582059
0.20270270270270274,0.04026845637583891,0.26946477598710045
0.21621621621621623,0.04026845637583891,0.2847915537762536
0.22972972972972971,0.04026845637583891,0.3058919191192463
0.24324324324324328,0.04026845637583891,0.29105576370055125
0.2567567567567568,0.04026845637583891,0.26412258359085267
0.2702702702702703,0.04026845637583891,0.25830973204697083
0.2837837837837838,0.04026845637583891,0.2575238893335287
0.2972972972972973,0.04026845637583891,0.25902348225786914
0.3108108108108108,0.04026845637583891,0.242391840382703
0.32432432432432434,0.04026845637583891,0.21143022812631979
0.3378378378378379,0.04026845637583891,0.17461914214783456
0.35135135135135137,0.04026845637583891,0.14938366256308397
0.36486486486486486,0.04026845637583891,0.1702503111225597
0.3783783783783784,0.04026845637583891,0.17836822254372406
0.3918918918918919,0.04026845637583891,0.18364838983494203
0.40540540540540543,0.04026845637583891,0.12827558274378856
0.41891891891891897,0.04026845637583891,0.1727661195613769
0.43243243243243246,0.04026845637583891,0.12839642459855954
0.445945945945946,0.04026845637583891,0.13421116651868328
0.45945945945945943,0.04026845637583891,0.15793069787352002
0.472972972972973,0.04026845637583891,0.13421144199723825
0.48648648648648657,0.04026845637583891,0.16928167673808467
0.5,0.04026845637583891,0.18677394897823787
0.5135135135135136,0.04026845637583891,0.153084338735954
0.5270270270270271,0.04026845637583891,0.13477023784177247
0.5405405405405406,0.04026845637583891,0.17925995216147164
0.5540540540540541,0.04026845637583891,0.174116637041745
0.5675675675675677,0.04026845637583891,0.13323189501784735
0.5810810810810811,0.04026845637583891,0.16393936659295177
0.5945945945945946,0.04026845637583891,0.17089019362851904
0.6081081081081082,0.04026845637583891,0.15292122460556817
0.6216216216216216,0.04026845637583891,0.1505010732165079
0.6351351351351352,0.04026845637583891,0.13363478085051345
0.6486486486486487,0.04026845637583891,0.16293496961741633
0.6621621621621622,0.04026845637583891,0.1376513296796841
0.6756756756756758,0.04026845637583891,0.15603906051813915
0.6891891891891891,0.04026845637583891,0.17250955685133432
0.7027027027027027,0.04026845637583891,0.1277944210885426
0.7162162162162162,0.04026845637583891,0.13237062336014213
0.7297297297297297,0.04026845637583891,0.14821513254190616
0.7432432432432433,0.04026845637583891,0.13802600739366502
0.7567567567567568,0.04026845637583891,0.13036807720061763
0.7702702702702703,0.04026845637583891,0.09385773403084005
0.7837837837837838,0.04026845637583891,0.0908347848707348
0.7972972972972974,0.04026845637583891,0.09668381422583586
0.8108108108108109,0.04026845637583891,0.06886577671729006
0.8243243243243243,0.04026845637583891,0.08530861713555823
0.8378378378378379,0.04026845637583891,0.10812097328178691
0.8513513513513513,0.04026845637583891,0.07964267968930362
0.8648648648648649,0.04026845637583891,0.06169289981759288
0.8783783783783785,0.04026845637583891,0.0820318370775505
0.891891891891892,0.04026845637583891,0.08121398060254205
0.9054054054054055,0.04026845637583891,0.04135381357763125
0.9189189189189189,0.04026845637583891,0.07090743012270855
0.9324324324324326,0.04026845637583891,0.06607532789139864
0.945945945945946,0.04026845637583891,0.08009440207391601
0.9594594594594594,0.04026845637583891,0.0685925795229136
0.9729729729729731,0.04026845637583891,0.03764320453252353
0.9864864864864865,0.04026845637583891,0.03520709213031641
1.0,0.04026845637583891,0.0
0.0,0.04697986577181208,0.04973084727386931
0.013513513513513549,0.04697986577181208,0.04114774316265159
0.027027027027026997,0.04697986577181208,0.04573802973754896
0.04054054054054054,0.04697986577181208,0.04222067707137383
0.05405405405405409,0.04697986577181208,0.0716220795122196
0.06756756756756754,0.04697986577181208,0.10471392724403854
0.08108108108108109,0.04697986577181208,0.10996579520833491
0.09459459459459464,0.04697986577181208,0.11842735503619316
0.10810810810810809,0.04697986577181208,0.12303771599860167
0.12162162162162164,0.04697986577181208,0.12746909856211136
0.13513513513513514,0.04697986577181208,0.15478335981693853
0.14864864864864863,0.04697986577181208,0.19260705973364067
